smiles,ID,active_ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Fc1cc(-n2nc(/C(/[O-])=C(/C(/[O-])=N/c3ccccc3)\C#N)cc2)ccc1,C67893523,,98.075409,1,0,0,0,0,0,0,0,0,0
Clc1c(OC)ccc(/N=C(\[O-])/C(/C#N)=C(\[O-])/C[C@H](C)C2CC2)c1,C68336518,,98.112282,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1c(/N=C(\[O-])/C(/C#N)=C(/[O-])\c2sc(CC)nc2)cccc1,C65046653,,99.452469,1,0,0,0,0,0,0,0,0,0
Clc1c(OC)ccc(/N=C(\[O-])/C(/C#N)=C(/[O-])\c2sc(CC)nc2)c1,C65046390,,99.310341,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](Oc1cc(/C=C\2/C(=O)N=C([N-]c3ccccc3)S/2)ccc1)C,C58464547,,93.865738,1,0,0,0,0,0,0,0,0,0
S=C1N(Cc2ccc(OC(C)C)cc2)C([O-])=C2C=CC(C(=O)[O-])=CC2=N1,C70460438,,99.466415,1,0,0,0,0,0,1,0,0,0
O(Cc1cnn2C([O-])=C(c3ccccc3)C([O-])=Nc12)c1ccccc1,C71474717,,99.836388,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@H]2[C@](C)(C(=O)[O-])CCC[C@]2(C)[C@H]2CC[C@H]3C(=C)C[C@@]12C3,C71757495,,98.063766,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H]1[C@H]2[C@](C)(C(=O)[O-])CCC[C@]2(C)[C@@H]2CC[C@H]3C(=C)C[C@@]12C3,C71757497,,98.063766,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@@H]2[C@](C)(C(=O)[O-])CCC[C@]2(C)[C@H]2CC[C@H]3C(=C)C[C@@]12C3,C71757498,,98.063766,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@@H]2[C@](C)(C(=O)[O-])CCC[C@]2(C)[C@H]2CC[C@@H]3C(=C)C[C@]12C3,C71757507,,98.063766,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@@H]2[C@](C)(C(=O)[O-])CCC[C@@]2(C)[C@@H]2CC[C@@H]3C(=C)C[C@]12C3,C71757516,,98.063766,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H]1[C@@H]2[C@](C)(C(=O)[O-])CCC[C@@]2(C)[C@@H]2CC[C@@H]3C(=C)C[C@]12C3,C33902765,,98.063766,1,0,0,0,0,0,0,0,0,0
Clc1c(/C(/[O-])=C(/C(/[O-])=N/c2ncccc2)\C#N)cc(Cl)s1,C60775683,,97.234787,1,0,0,0,0,0,0,0,0,0
Cl/C(=C\c1ccc(OCCC(=O)[O-])cc1)/c1nc([O-])c2cccc(C)c2n1,C71907082,,83.569199,1,0,0,0,0,0,0,0,0,0
P(=O)([O-])([O-])c1c(OC(=O)c2ccc3OCOc3c2)cccc1,C09483035,,98.349213,1,0,0,0,0,0,0,0,1,0
O=C1C(C(c2ccncc2)C=2C(=O)OC(C)=CC=2[O-])=C([O-])C=C(C)O1,C06266051,,90.504509,1,0,0,0,0,0,0,0,0,0
S=C1N(CC=C)C(=O)/C(=C\c2cc([N+](=O)[O-])c([O-])cc2)/C([O-])=N1,C12343678,,99.215569,1,0,0,0,0,0,0,0,0,0
S=C1N(CC=C)C(=O)/C(=C/c2ccc(O[C@H](C)C(=O)[O-])cc2)/C([O-])=N1,C19823969,,99.170036,1,0,0,0,0,0,0,0,1,0
O=C([O-])CCCN1C(C(C)C)=Nc2sc(C(=O)[O-])c(C)c2C1=O,C20375887,,97.932259,1,0,0,0,0,0,0,0,1,0
[S-]c1n(C/C(/[O-])=N/c2sc(CC)nn2)c(CCC)nn1,C21288790,,96.520355,1,0,0,0,0,1,1,1,0,0
S(CC(=O)c1c([O-])cc([O-])cc1)c1n(-c2c(OC)cccc2)cnn1,C28872309,,42.44445,1,0,0,0,0,0,0,0,0,0
O=C([O-])/C=C/c1n(C/C(/[O-])=N/c2sc(C(=O)C)c(C)n2)ccc1,C31934881,,97.99028,1,0,0,0,0,0,0,0,0,0
S(C/C(/[O-])=N/c1sc(-c2ccccc2)nn1)c1n[n-]nc1,C07344259,,63.204052,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]C1=C([O-])n2ncnc2N=C1C)c1ccc(CC(C)C)cc1,C09560722,,60.018234,1,0,0,0,0,1,0,0,0,0
O=C([O-])CCc1c([O-])nc(-c2cc(OCC=C)ccc2)nn1,C34761946,,89.118004,1,0,0,0,0,0,0,0,1,0
O=[N+]([O-])c1ccc(N2C(=O)/C(=C\c3ccc([O-])cc3)/C(=O)N=C2[O-])cc1,C16400294,,52.120663,1,0,0,0,0,0,0,0,0,0
Fc1c(N2C(=O)/C(=C/c3cc(OC)c([O-])cc3)/C([O-])=NC2=O)cccc1,C13775011,,75.385712,1,0,0,0,0,0,0,0,0,0
Cl[C@@H]1[C@H](Sc2ccc([N+](=O)[O-])cc2)C[C@H](C(=O)[O-])[C@H](C(=O)[O-])C1,C36550943,,98.428726,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(C=2[C@H](C(=O)[O-])Sc3nc([O-])sc3C=2)cc1,C36633799,,98.482567,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]/N=C/c1c([O-])ccc([N+](=O)[O-])c1)c1ccccc1,C37046954,,63.006874,1,0,0,0,0,1,0,0,0,0
Brc1sc(/N=C(\[O-])/c2[n-]cc([N+](=O)[O-])c2)nc1,C37437159,,99.999252,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc(CC)nn1)/C1=NN=C(c2c([O-])c(C)c(C)cc2)C1,C06804541,,88.012367,1,0,0,0,0,1,0,0,0,0
[S-][C@@H]1N(/N=C/c2c(OCC(=O)[O-])cccc2)[C@H]([C@H]2N=NC(C)=C2)N=N1,C38696403,,58.740715,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc(C(C)C)nn1)/C1=NN=C(c2c([O-])cc(C)cc2)C1,C08973489,,87.806557,1,0,0,0,0,1,0,0,0,0
S([C@H](CC(=O)[O-])C(=O)[O-])C1=NC(=O)C=2C(S[C@@H]3CCCCC=23)=N1,C39698192,,99.030853,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)C(=O)c1c(C2CC2)nc2nn(-c3ccccc3)c([O-])c2c1[O-],C05314742,,58.711189,1,0,0,0,0,0,0,0,0,0
Clc1c(/C(/[O-])=N/c2nnn[n-]2)sc2ccc(OC)cc12,C49751555,,88.495468,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1c(-c2c(OC)ccc(OC)c2)nc([O-])c(C#N)c1,C49906303,,73.566772,1,0,0,0,0,0,0,0,0,0
O(CC)/C(/[O-])=C\1/[C@@H](c2occc2)N2c3ccccc3[N-]C2=NC/1=O,C54254913,,75.484482,1,0,0,0,0,0,0,0,0,0
Brc1c(S(=O)(=O)[N-]C[C@H](C)C#N)cc(C(=O)[O-])o1,C55329915,,95.06852,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]/N=C/c1c([O-])ccc([N+](=O)[O-])c1)c1ccc(F)cc1,C16952841,,62.981873,1,0,0,0,0,1,0,0,0,0
Clc1cc([N+](=O)[O-])c([O-])c(/C=N/[N-]S(=O)(=O)c2ccccc2)c1,C35610669,,90.321625,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1ncn[n-]1)/C(=C\c1c(C)n(c(C)c1)-c1ccc(C)cc1)/C#N,C58510858,,97.641731,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)/C=C/1\C(=O)N=C([N-]/N=C/2\C([O-])=Nc3ccccc\23)S\1,C20220368,,66.387711,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cc(/C=C\2/C(=O)N(c3ccccc3)N=C/2[O-])c([O-])cc1,C59475166,,89.35984,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ccc2oc([O-])nc2c1)c1ccc2N(C)C(=O)Cc2c1,C29835006,,98.504875,1,0,0,0,0,1,1,0,0,0
O=C([O-])c1cc(C(=O)[O-])cc(-n2c(C3CCC3)c(C#N)nn2)c1,C62218889,,98.973663,1,0,0,0,0,0,0,0,0,0
O=C([O-])Cn1c(COc2c(C)c(C)ccc2)c(C(=O)[O-])nn1,C62279608,,99.18055,1,1,0,0,0,0,0,0,0,0
O=C([O-])C(C)(C)n1c(Cc2ccc(OC)cc2)c(C(=O)[O-])nn1,C62317829,,99.049194,1,1,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(F)ccc(/N=C(\[O-])/C2=NN=C(CCC)C2)c1)C,C39780366,,93.789032,1,0,0,0,0,1,0,0,0,0
Clc1c(OC)ccc([N-]C=2N=C([N-]CCOC)C3=NC=N[C@H]3N=2)c1,C63782888,,40.877651,1,0,0,0,0,1,0,0,0,0
[O-]/C(=N\c1ncccc1)/C(/C#N)=C(/[O-])\[C@@H]1Oc2ccccc2OC1,C57744415,,97.857864,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1ncccc1)/C(/C#N)=C(/[O-])\c1nn(-c2ccccc2)cc1,C60775457,,96.821915,1,0,0,0,0,0,0,0,0,0
Clc1cc(F)c(S(=O)(=O)/N=C(\[O-])/c2c(C)c(C)nnc2[O-])cc1,C64697587,,60.819565,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1n(CCC)ncc1)c1ccc2nc([O-])oc2c1,C66253184,,76.710793,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1n(CC2CC2)ncc1C)c1ccc2nc([O-])oc2c1,C66254636,,76.833458,1,0,0,0,0,0,0,0,0,0
Fc1c(OC)ccc(-c2nc([O-])c([O-])c(C(OC)=O)n2)c1,C67341866,,61.3535,1,0,0,0,0,0,0,0,0,0
O=C1C(/C(=N/c2ccccc2)/c2nnn[n-]2)=C([O-])N(C)c2ccccc12,C19801244,,99.94136,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(/N=C(\[O-])/c1nnc([O-])c2ccccc12)c1cc(OC)ccc1,C58186023,,58.048237,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/c1c(C)c(C)nnc1[O-])/C=C/c1ccccc1,C69572253,,58.282604,1,0,0,0,0,0,0,0,0,0
O(CCC1=C([O-])n2ncc(C#N)c2N=C1[O-])c1ccccc1,C71474355,,99.748245,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(CC2=C([O-])n3nc(C)c(CN(C)C)c3N=C2[O-])cc1,C71475009,,98.916336,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ncc(C(F)(F)F)cc1)c1ccc2nc([O-])oc2c1,C71675398,,99.30442,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc2nc(C(=O)[C@H]([O-])c3ccccc3)c([O-])nc2c1,C19863890,,98.572617,1,0,0,0,0,1,0,0,0,0
O([C@@H](C)c1sc(/N=C(\[O-])/c2[n-]nnc2)nn1)c1c(C)c(C)ccc1,C19235706,,56.132763,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]C[C@H]1OCCC1)c1sc(-c2nnc([O-])cc2)cc1,C21531497,,50.194122,1,0,0,0,0,1,0,0,0,0
O=C([O-])/C=C/c1n(C/C(/[O-])=N/c2sc(C(C)C)nn2)ccc1,C31933808,,95.468468,1,0,0,0,0,0,0,0,0,0
O=C(c1c([O-])ccc(C)c1)c1cn(-c2nc([O-])cc(C)n2)nc1,C15980332,,55.033302,1,0,0,0,0,1,0,0,0,0
O=[N+]([O-])c1cc(-c2n3C=CC=Cc3c(C=C(C(=O)[O-])C(=O)[O-])n2)ccc1,C33724503,,74.897156,1,0,0,0,0,0,0,0,0,0
[S-]C=1N(CC)C(=O)/C(=C/c2cc(OC)c([O-])c([N+](=O)[O-])c2)/N=1,C16681429,,98.368027,1,0,0,0,0,0,0,0,0,0
O=C([O-])C[C@@H]1C([O-])=Nn2c(-c3c(C)cccc3)nnc2S1,C36154135,,87.574326,1,0,0,0,0,1,0,0,0,0
O=C([O-])CC=1C(=O)Oc2cc(OCc3oc(C(=O)[O-])cc3)ccc2C=1C,C36369942,,99.408768,1,0,0,0,0,0,0,0,1,0
O=C([O-])/C=C/c1cc(OC)c(OCc2oc(C(=O)[O-])cc2)cc1,C36724814,,98.446785,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cc(/C(/[O-])=N/c2scc(CC(OC)=O)n2)[n-]c1,C36815742,,99.999252,1,0,0,0,0,0,0,0,0,0
[S-]C=1N(CCC)C(=O)/C(=C/c2cc([N+](=O)[O-])c([O-])cc2)/N=1,C15255521,,95.76931,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]C1=C([O-])n2ncnc2N=C1C)c1c(C)cc(C)cc1,C08994324,,60.047905,1,0,0,0,0,1,0,0,0,0
O=[N+]([O-])c1c([O-])nc(/C=C\c2cc(OCC)c(OCC)cc2)nc1[O-],C19519862,,98.013397,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc(CC)nn1)/C1=NN=C(c2c([O-])ccc(C)c2)C1,C06804535,,87.816208,1,0,0,0,0,1,0,0,0,0
O=C1[C@H](/C(/[O-])=N/c2sc(C(C)C)nn2)C([O-])=C2CCCCC2=N1,C18096939,,94.100098,1,0,0,0,0,0,1,1,0,0
S(Cc1nc(SCC(=O)[O-])[n-]n1)c1nc(C)cc(C)n1,C39933008,,99.070488,1,0,0,0,0,1,0,1,1,0
O=C([O-])CCN(/C(/[O-])=N/c1scnn1)c1ccc(C)cc1,C40520863,,96.533516,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)([N-]c1c(C(=O)[O-])c2CCCCc2s1)CC(OC)=O,C42137510,,89.396408,1,0,0,0,0,0,0,1,0,0
S(CC(=O)[O-])c1nc(-c2c(F)cc([N+](=O)[O-])cc2)n[n-]1,C43571947,,98.775909,1,0,0,0,0,0,1,0,1,0
FC(F)(F)/C(/[O-])=N/c1nn2C([O-])=CC(c3ccccc3)=Nc2n1,C05635455,,98.645706,1,0,0,0,0,0,0,0,0,0
Fc1cccc2c([O-])c(/C(/[O-])=N/c3sc([N+](=O)[O-])cn3)cnc12,C49549851,,99.173622,1,0,0,0,0,0,0,0,0,0
Clc1cc(/C(/[O-])=N/c2nnn[n-]2)nc(-c2cc(OC)ccc2)c1,C29319061,,90.032349,1,0,0,0,0,0,0,0,0,0
S(C/C(/[O-])=N/c1sc(CC)nn1)c1nc(-c2c(C)cccc2)n[n-]1,C07342017,,96.576881,1,0,0,0,0,1,0,0,0,0
O(C)c1ccc([N-]C2=N[C@H](c3ccncc3)N3C([O-])=CC(C)=NC3=N2)cc1,C17074530,,83.751678,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c(/N=C/c2c(C)c(C#N)c([O-])nc2[O-])ccc(C)c1,C06382536,,99.937126,1,0,0,0,0,0,0,0,0,0
S([C@@H](CC)C(=O)[O-])c1nc([O-])c(C#N)c(-c2occc2)n1,C57843387,,96.207474,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1nc(-c2ncccc2)n[n-]1)/C1=NO[C@@H](c2ccccc2)C1,C55280314,,96.026978,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])/C=C/c1c(C)n(c(C)c1)-c1cc(C(=O)[O-])cc(C(=O)[O-])c1,C59249858,,98.831947,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cc(/N=C/c2ccc(O[C@H](C)C(=O)[O-])cc2)c([O-])cc1,C59248685,,62.147083,1,0,0,0,0,0,0,0,0,0
S(CC)c1nc([O-])c2[C@@H](c3cnccc3)/C(=C(/OC)\[O-])/C(C)=Nc2n1,C13837528,,72.711128,1,0,0,0,0,0,0,0,0,0
Brc1c(S(=O)(=O)[N-][C@@H]2[C@@H](C#N)CCC2)cc(C(=O)[O-])o1,C61890187,,95.819199,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]c1ccc2oc([O-])nc2c1)c1ccc2N(C)C(=O)Oc2c1,C29835058,,98.433601,1,0,0,0,0,1,1,0,1,0
O=C([O-])c1c(C(CC)CC)n(Cc2oc(C(=O)[O-])cc2)nn1,C62317711,,70.279518,1,0,0,0,0,1,0,0,0,0
O=[N+]([O-])c1ccc([C@@H]2C[C@H]3[C@@H](C(=O)[O-])[C@@H](C(=O)[O-])[C@@H]2C3)cc1,C64031925,,98.375572,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)/C=C\1/C([O-])=NC([N-]c2nc(C)c3cc(OC)ccc3n2)=N/1,C13130670,,74.606018,1,0,0,0,0,0,0,0,0,0
O=C([O-])CCC1=C([O-])n2nc(-c3cc(OC)cc(OC)c3)cc2N=C1C,C15974485,,98.837418,1,0,0,0,0,1,0,0,0,0
O(CC1CC1)[C@@H](C)/C(/[O-])=C(\C(\[O-])=N\c1ccc2OCCOc2c1)/C#N,C64682025,,99.465363,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1ccc2OCCOc2c1)/C(/C#N)=C(\[O-])/c1sc(CC)nc1,C65046529,,99.309509,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(C)cc(/N=C(\[O-])/C(=C/c2occc2)/C#N)cc1)CC,C65658656,,98.735329,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/C1=C([O-])N(c2ccc(C)cc2)CC1)N1CCCC1,C66520034,,62.062119,1,0,0,0,0,0,0,0,0,0
O(C)c1c(OC)ccc(/N=C(\[O-])/C(/C#N)=C(/[O-])\c2nc(C)sc2)c1,C65651082,,99.213432,1,0,0,0,0,0,0,0,0,0
O=C1N(C)c2ccccc2C(/C(/[O-])=N/c2nc(-c3ncccc3)n[n-]2)=C1,C68220013,,94.910172,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)/C=C\1/C([O-])=N/C(=N/N=C(\[O-])/c2c(C)nns2)/S/1,C08712013,,99.911896,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1c(-n2c([O-])nc(C(=O)[O-])n2)sc2CCCCc12,C71445252,,99.360764,1,0,0,0,0,0,0,1,0,0
FC(F)(F)CC1=C([O-])n2ncc(C(OCC)=O)c2N=C1[O-],C71474663,,99.900375,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1c(C)nn2C([O-])=C(CCOc3ccccc3)C([O-])=Nc12,C71474986,,99.797256,1,0,0,0,0,0,0,0,0,0
O(CCC1=C([O-])n2nc(C)c(CN(C)C)c2N=C1[O-])c1ccccc1,C71475015,,98.886841,1,0,0,0,0,0,0,0,0,0
FC1=Cn2c(/N=N\c3ccc(CC(=O)[O-])cc3)c(CC(=O)[O-])nc2C=C1,C71591764,,98.031418,1,0,0,0,0,1,0,0,0,0
O=C([O-])Cc1c(/N=N\c2c(C#N)cccc2)n2C=CC=C([O-])c2n1,C71602104,,80.73278,1,0,0,0,0,1,0,1,0,0
[O-]/C(=N\c1ncccc1)/C(/C#N)=C(\[O-])/C1=NO[C@@H](c2ccccc2)C1,C57743017,,97.47438,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c([N-]S(=O)(=O)c2ccc(F)cc2)cccc1)/C=C/c1ccccc1,C12605390,,94.037949,1,0,0,0,0,1,0,0,0,0
S=C1N(c2c(C)cc(C)cc2)C(=O)/C(=C/c2ccc(O[C@@H](C)C(=O)[O-])cc2)/C([O-])=N1,C19800208,,98.508453,1,0,0,0,0,0,0,0,0,0
Clc1c(OCC(=O)[O-])ccc(/C=C\2/C(=O)N(c3cc(C)cc(C)c3)C(=O)N=C/2[O-])c1,C19812122,,99.845329,1,0,0,0,0,0,0,0,0,0
S=C1N(c2cc(C)cc(C)c2)C(=O)/C(=C\c2ccc(O[C@H](C)C(=O)[O-])cc2)/C([O-])=N1,C17194835,,98.504257,1,0,0,0,0,0,0,0,0,0
S(CC(=O)c1c([O-])cc([O-])cc1)c1n(CC=C)c(-c2c(OC)cccc2)nn1,C21729489,,42.425003,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CC=C)c(-c2c(C)nc(/N=C(\[O-])/[C@H](Oc3ccc(C#N)cc3)C)s2)nn1,C22972755,,98.48777,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CC=C)c(Cc2nc(/N=C(\[O-])/C=3C(=O)Oc4ccccc4C=3)sc2)nn1,C23041822,,99.358307,1,0,0,0,0,1,1,1,0,0
[S-]c1nc(-c2c([O-])c(OC)ccc2)nc2Oc3c(OCC)cccc3Cc12,C06000621,,50.290012,1,0,0,0,0,0,0,1,0,0
S([C@H](C)c1nc([O-])c2c(-c3sccc3)csc2n1)c1c(C#N)c(C)nc([O-])n1,C09593433,,63.576099,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CC/C(/[O-])=N/c2sc(CC(C)C)nn2)c(-c2ccc(OC)cc2)nn1,C25445279,,96.63829,1,0,0,0,0,1,0,1,0,0
Clc1c([N-]S(=O)(=O)C)ccc(/N=C/c2c([O-])c(OCC)ccc2)c1,C28185503,,94.336456,1,0,0,0,0,1,0,0,0,0
Clc1c(-c2n(/N=C\c3c([O-])c(OC)ccc3)c([S-])nn2)ccc(Cl)c1,C01260448,,71.956604,1,0,0,0,0,1,0,0,0,0
[O-]c1n(-c2ccccc2)nc(C)c1C(c1c([O-])n(-c2ccccc2)nc1C)c1ncccc1,C06177565,,80.550766,1,0,0,0,0,0,0,0,0,0
Clc1c(OCC(=O)[O-])ccc(/C=C/2\C(=O)N=C([N-]c3ccc(OCC)cc3)S\2)c1,C09311475,,92.999008,1,0,0,0,0,0,0,0,0,0
S(C)c1ccc([C@H]([CH-][N+](=O)[O-])c2c([O-])n(-c3ccccc3)nc2C)cc1,C33587257,,90.982422,1,0,0,0,0,0,1,0,0,0
Fc1ccc(C(=O)[C@H]2[C@@H](C(=O)[O-])Sc3nc([O-])sc3[C@@H]2c2occc2)cc1,C35053062,,90.12793,1,0,0,0,0,0,0,0,0,0
O=C([O-])CCC=1C(=O)Oc2c(C)c(OCc3oc(C(=O)[O-])cc3)ccc2C=1C,C36369977,,99.014885,1,0,0,0,0,0,0,0,1,0
O=C([O-])c1cc(C(=O)[O-])cc(-c2oc(/C=C\3/C(=O)n4c5ccccc5nc4S/3)cc2)c1,C09187207,,97.340004,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1nnc(OC)cc1)c1ccc(/N=C/c2c([O-])cccc2)cc1,C04732544,,85.519768,1,0,0,0,0,0,0,0,0,0
O(C/C(/[O-])=N/c1scc(-c2ccc3nc([O-])oc3c2)n1)c1ccc(CC)cc1,C41305869,,99.244553,1,0,0,0,0,1,0,0,0,0
Clc1cc([C@H]2/C(=C(/OC/C=C/c3ccncc3)\[O-])/C(C)=NC(C)=C2C(=O)[O-])ccc1,C28568457,,94.448189,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cc(C(C=2C(=O)CC(C)(C)CC=2[O-])C=2C(=O)CC(C)(C)CC=2[O-])ccc1,C05464730,,80.664833,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)C=1[C@@H](c2ccc(C)cc2)C(C#N)(C#N)[C@@H](c2ccccc2)/C(=C(/OC)\[O-])/C=1[O-],C38187263,,78.797737,1,0,0,0,0,0,0,0,0,0
O(C)c1cc([C@@H]2N=C([N-]c3ccc(C)cc3)N=C3N2C([O-])=CC(C)=N3)ccc1,C12407461,,41.260437,1,0,0,0,0,0,0,0,0,0
O(C)c1c([C@@H]2N=C([N-]c3ccc(OC)cc3)N=C3N2C([O-])=CC(C)=N3)cccc1,C08914433,,34.414463,1,0,0,0,0,0,0,0,0,0
Clc1c([C@@H]2N=C([N-]c3ccc(OC)cc3)N=C3N2C([O-])=CC(C)=N3)cccc1,C19921242,,35.230701,1,0,0,0,0,0,0,0,0,0
Brc1ccc2N=C([O-])/C(=N/[N-]S(=O)(=O)c3ccc(CC)cc3)/c2c1,C05576335,,93.687126,1,0,0,0,0,0,0,0,0,0
O(C)c1ccc([C@H]2N=C([N-]c3cc(C)c(C)cc3)N=C3N2C([O-])=CC(C)=N3)cc1,C19921010,,43.564548,1,0,0,0,0,0,0,0,0,0
Clc1ccc([C@@H]2N3N=C(/N=C(\[O-])/[C@@H](Oc4ccccc4)C)[N-]C3=NC(=O)C2)cc1,C02420276,,91.499931,1,0,0,0,0,1,0,0,0,0
[O-]/C(=N\c1nn2C([O-])=C(C)C(C)=Nc2n1)/C(c1ccccc1)c1ccccc1,C18219999,,98.296272,1,0,0,0,0,1,0,0,0,0
O(CC)/C(/[O-])=C/1\C(=O)/C(=C/c2ccc(OCC(=O)[O-])cc2)/S\C\1=N/c1ccccc1,C49590499,,99.879288,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])ccc(/C=C\2/C(=O)/C(=C(\OCC)/[O-])/C(=N/c3ccc(OC)cc3)/S/2)c1,C59247355,,78.413826,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](Oc1ccc(/C=C(\C(\[O-])=N\c2cc(OCC)ccc2)/C#N)cc1)C,C59249439,,99.818985,1,0,0,0,0,0,0,0,0,0
Brc1cc(/N=C(\[O-])/C(=C\c2ccc(O[C@H](C)C(=O)[O-])cc2)/C#N)ccc1,C59249783,,99.818932,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1cc(C(=O)[O-])cc(-n2c(C)c(/C=N/c3cnc(OC)cc3)cc2C)c1,C59302957,,94.085945,1,0,0,0,0,0,0,0,0,0
Clc1c(Cl)cccc1/N=C(\[O-])/C(=C\c1cc(OCC)c(OCC(=O)[O-])cc1)/C#N,C59336291,,99.862679,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cc(/N=C(\[O-])/C(=C\c2cc(OCCC(=O)[O-])ccc2)/C#N)ccc1,C60212533,,99.434753,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1c([O-])c(C=2C(c3ccccc3)=NC3=NC(=O)N=C([O-])C=23)sc1C,C63520864,,97.630661,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1c([O-])c(C=2C(c3ccc(C)cc3)=NC3=NC(=O)N=C([O-])C=23)sc1C,C63520984,,97.630051,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ccc(OCC)cc1)C1=NN=C(/C(/[O-])=N/c2c(C)cc(F)cc2)C1,C32984995,,64.286415,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]c1c(C)ccc(/N=C/c2c([O-])cc(N(CC)CC)cc2)c1)C,C64359785,,96.709442,1,0,0,0,0,1,0,0,0,0
Fc1ccc([N-]C=2S/C(=C/c3cc(OCC)c(OCC(=O)[O-])cc3)/C(=O)N=2)cc1,C16916242,,91.370239,1,0,0,0,0,0,0,0,0,0
O(C)c1cc(/N=C(\[N-]c2cc(OC)ccc2)/C=2C(=O)C(=O)c3ccccc3C=2[O-])ccc1,C26331092,,99.976265,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])ccc(/C=C(\C(\[O-])=N\c2ccc(C(OCC)=O)cc2)/C#N)c1,C67006034,,84.634117,1,0,0,0,0,0,0,0,0,0
Fc1cc([C@@H]2[C@H](/C(/[O-])=C(/C(/[O-])=N/c3ccc(C(OCC)=O)cc3)\C#N)C2)ccc1,C67798598,,99.252968,1,0,0,0,0,0,0,0,0,0
FC(F)(F)/C(=C\C(\[O-])=N\c1nc(-c2c(OC)cccc2)n[n-]1)/c1ccccc1,C68515309,,97.220566,1,0,0,0,0,0,0,0,0,0
