wash.smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
O=C(N(CC=C)C[C@@H]1ON=C(c2ccccc2)C1)C(c1ccccc1)c1ccccc1,,C35474102,99.999817,0,0,0,0,0,0,0,0,0,0
O=C(N(CC(C)C)C[C@@H]1[C@@H](c2c(C)cccc2)C[NH+](Cc2oc(C)cc2)C1)C(C)C,,C35918013,89.937347,0,0,0,0,0,0,1,1,0,0
O=C(N(CC(C)C)Cc1nc(COc2cc(C)cc(C)c2)sc1)c1ccc(C)cc1,,C36105207,100,0,0,0,0,0,1,0,0,0,1
O=C(N(Cc1nc(COc2cc(C)ccc2)sc1)[C@H](C)CC)c1cc(C)ccc1,,C36106494,100,0,0,0,1,0,1,0,0,0,1
O=C(N(CC(C)C)Cc1nc(COc2ccc(C)cc2)sc1)c1c(C)cccc1,,C36114640,100,0,0,0,1,0,1,0,0,1,1
O=C(Oc1c(CC=C)cc(/C(=C\C)/C(=C/C)/c2cc(CC=C)c(OC(=O)C)cc2)cc1)C,,C16990097,100,0,0,0,1,0,0,0,0,0,0
S=C1N(CCCCC)C(=O)/C(=C/c2cc(OC)c(OCc3c(F)cccc3)cc2)/S1,,C40006006,100,0,0,0,1,0,1,0,1,0,0
S=C1N(CCCOC)C(=O)/C(=C\c2ccc(OCc3c(F)cccc3)cc2)/S1,,C40006236,100,0,0,0,1,0,0,0,1,0,0
FC(F)(F)c1ccc2n(CCCOCC)c(COc3c(C)cccc3)nc2c1,,C40403059,92.294907,0,0,0,1,0,1,0,0,0,0
Clc1c(-c2n(CCCOC)c(SCc3cc(F)ccc3)nn2)cccc1,,C42367707,99.883102,0,0,0,1,0,1,0,0,0,1
O=C(N(Cc1n(C)ccc1)Cc1sccc1)COc1ccc(C(C)(C)C)cc1,,C49409995,100,0,0,0,1,0,1,0,0,0,0
O=C(N(Cc1sccc1)Cc1ccccc1)CN(CC=C)C(=O)c1sccc1,,C04873972,100,0,0,0,1,0,1,0,0,0,1
FC(F)(F)c1ccc(Cn2c(CN(CC=C)C(=O)c3sccc3)ncc2)cc1,,C06689935,74.921951,0,0,0,0,0,1,0,0,0,1
Brc1ccc2N=C(SCCCC)N(CCCOCC)C(=O)c2c1,,C57934395,96.033852,0,0,0,1,0,1,0,0,1,1
O=C(N([C@H](C)C(C)C)C1CC1)C1CCC(C(=O)N([C@@H](C)C(C)C)C2CC2)CC1,,C58745310,100,0,0,0,0,0,0,0,0,0,0
O=C(N([C@@H](C)C(C)C)C1CC1)C1CCC(C(=O)N([C@@H](C)C(C)C)C2CC2)CC1,,C58745311,100,0,0,0,0,0,0,0,0,0,0
S(CCCC(OCC)=O)c1nc(C(F)(F)F)cc(-c2ccc(C)cc2)n1,,C05869270,99.994865,0,0,0,0,0,1,0,0,1,0
Clc1c(CN(C(=O)CCC)c2ccc(C(OCC)=O)cc2)c(Cl)ccc1,,C06592601,100,0,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1ccc(-n2c(C)c(/C=N/c3cc(OCC)ccc3)cc2C)cc1,,C59427352,89.751625,0,0,0,0,0,1,0,0,0,0
S(CCCOCC(F)(F)F)c1n(C2CCCCC2)c(Cc2sccc2)nn1,,C59962823,99.543617,0,0,0,0,0,1,0,0,0,0
Brc1c(-c2oc(SCCCOCC(F)(F)F)nn2)cccc1,,C64652708,99.997597,0,0,0,0,0,1,0,0,0,1
Clc1ccc(OCc2scc(CN(CC#N)Cc3ccccc3)n2)cc1,,C64932498,99.862984,0,0,0,1,1,1,0,0,0,0
S(Cc1c(C)ccc(C)c1)C=1N(CCCOC(C)C)C(=O)c2ccccc2N=1,,C67259108,96.19326,0,0,0,1,0,1,0,0,0,0
Clc1c(CSC=2N(CCCOCC)C(=O)c3ccccc3N=2)cccc1,,C67259177,96.30027,0,0,0,1,0,1,0,0,0,0
Clc1c(OCC(=O)Nc2cc(C)cc(C)c2)cc2OC(=O)C=C(CCCC)c2c1,,C05546947,100,0,0,0,1,0,1,1,0,0,0
S(CCCCC)c1nnc-2c(O[C@@H](/C=C/c3sccc3)Nc3ccccc-23)n1,,C02742851,99.989044,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(Nc1ccc(Oc2ccc(OCC)cc2)cc1)c1c(C)c(C)cc(C)c1C,,C02642921,97.75042,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(-c2sc3cc(C)ccc3n2)cc1)c1cc(OCC)c(OCC)cc1,,C02844043,100,0,0,0,1,0,0,0,1,0,0
S(C)c1ccc([C@H]2Oc3nc(SCCCCCC)nnc3-c3ccccc3N2)cc1,,C02073676,99.987175,0,0,0,1,0,1,0,0,0,0
O=C(Oc1ccc(/C=N/Nc2scc(-c3ccc(C)cc3)n2)cc1)c1cc(C)ccc1,,C08454089,99.997963,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)c1c(NC(=O)/C(=C/c2ccc(C(C)C)cc2)/C#N)scc1-c1ccccc1,,C01805722,100,0,0,0,0,0,0,0,0,0,0
O([C@@H](C)C(=O)Nc1ccc(Oc2ccccc2)cc1)C(=O)/C=C/c1cccc2ccccc12,,C01931624,100,0,0,0,1,0,0,1,0,0,0
S(C)c1nc(NCc2occc2)c2sc3nc(CCCC)c4CCCc4c3c2n1,,C02430648,54.997578,0,0,0,0,0,1,0,0,0,0
Clc1cc(-c2n(CC=C)c(SCC(=O)Nc3c(C(C)(C)C)cccc3)nn2)ccc1,,C09480259,99.911385,0,0,0,1,0,1,0,0,0,0
Brc1c(Nc2c(C(OCC)=O)cnc3ccc(OCC)cc23)ccc(C)c1,,C09775676,83.663895,0,0,0,1,0,1,1,0,0,0
O=C(NCc1ccc(-c2oc3cc(C)c(C)cc3n2)cc1)COc1ccc(CC)cc1,,C10120437,100,0,0,0,1,0,1,1,0,0,0
ClCCn1cnc2c(NC(c3ccccc3)(c3ccccc3)c3ccccc3)ncnc12,,C10129740,70.049179,0,0,0,1,0,0,1,0,0,0
O=C(Nc1c(C(=O)N(CC)c2ccccc2)cccc1)[C@H](Oc1c([C@H](C)CC)cccc1)C,,C10475123,100,0,0,0,1,0,0,1,0,0,1
S(CC=C)c1c(NC(=O)c2ccc(-c3oc(-c4c(C)cccc4)nn3)cc2)cccc1,,C11203366,100,0,0,0,0,0,0,0,0,0,0
S(C)c1[nH+]c2c(c(NC[C@H]3OCCC3)n1)sc1nc(CCCC)c3CCCc3c21,,C02426658,83.344948,0,0,0,1,0,0,0,0,0,0
Clc1cc(NC(=O)CSc2n(CC=C)c(-c3ccc(C(C)(C)C)cc3)nn2)ccc1,,C02454478,99.903381,0,0,0,0,0,0,0,0,0,0
Brc1cc(C(=O)Nc2ccc(C(OCC)=O)cc2)c(OCCC(C)C)cc1,,C14650422,100,0,0,0,0,0,1,0,1,0,1
O(CC=C)c1ccc(/C=C\2/C(=O)N=C(Nc3ccc(N(CC)CC)cc3)S/2)cc1,,C06869788,93.327187,0,0,0,0,0,0,0,0,0,0
O(C)c1c(CN=NCc2c(OCc3c(C#N)cccc3)ccc3ccccc23)cccc1,,C20763476,99.961578,0,0,0,1,0,1,0,0,0,1
Clc1cc(Cl)cc(NC=2C(=O)N(CC=C)C(SCc3ccc(F)cc3)=NN=2)c1,,C28536985,99.809532,0,0,0,0,0,1,0,0,0,0
Clc1c(C)c(NC(=O)Cc2nc(-n3c(C)c(CCCCC)c(C)n3)sc2)ccc1,,C33019382,99.982361,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(Nc1ccc(C(C)C)cc1)c1c(CC)ccc(-c2noc(C(F)(F)F)c2)c1,,C33173645,96.804405,0,0,0,0,0,1,1,0,1,0
O(C)C(=O)c1c(NC(=O)[C@H](Oc2ccc(C(C)(C)C)cc2)C)sc2C[C@H](C)CCc12,,C01909684,100,0,0,0,0,0,1,0,0,0,0
O=C(Nc1cc(C)ccc1)CCc1c(Oc2cc(C)ccc2)n(-c2ccccc2)nc1CC,,C37278354,99.937073,0,0,0,0,0,0,1,0,0,0
Fc1ccc(-n2c(Oc3cc(C)ccc3)c(CCC(=O)Nc3cc(C)ccc3)c(C)n2)cc1,,C37547164,99.941582,0,0,0,0,0,1,1,0,0,0
O=C(Nc1sc(CCC)c(-c2ccc(-c3ccccc3)cc2)n1)c1n(C(C)C)ncc1,,C38501825,99.999779,0,0,0,1,0,1,0,0,0,0
S([C@H](C)C(=O)Nc1ccc(C)cc1)c1n(CC)c(-c2ccc(C(C)(C)C)cc2)nn1,,C39748490,99.887222,0,0,0,0,0,0,0,0,0,0
Clc1ccc(-c2n(CC)c(SCC(=O)Nc3ccc([C@H](C)CC)cc3)nn2)cc1,,C39773066,99.886154,0,0,0,1,0,1,0,0,0,0
Clc1c(COc2ccc(-c3oc(N[C@H](C)c4ccccc4)c(C#N)n3)cc2)cccc1,,C39841538,99.924576,0,0,0,1,0,0,0,0,0,0
Clc1c(CNc2c(C#N)nc(COc3ccc(-c4ccccc4)cc3)o2)cccc1,,C39841589,99.967545,0,0,0,1,1,1,1,0,0,0
Clc1c(OCCCCC)c(Cl)cc(C(=O)Nc2ccc(C(OC)=O)cc2)c1,,C39868671,100,0,0,0,0,0,0,0,1,0,0
S(CC(=O)Nc1cc(CC)ccc1)c1n(CC=C)c(-c2ccc(C(C)C)cc2)nn1,,C39967688,99.903152,0,0,0,1,0,0,0,0,0,0
O=C1N(CC=C)C(N/N=C/c2ccc(C(C)C)cc2)=NC=2c3ccccc3C[C@@](C)(CC)C1=2,,C40035036,53.725376,0,0,0,0,0,0,0,0,0,1
O=C1N(CC=C)C(N/N=C/c2ccc(C)cc2)=NC=2c3ccccc3C[C@@](C)(CCC)C1=2,,C40035925,53.778347,0,0,0,0,0,0,0,0,0,1
Clc1c(Cc2c(C)nc(NC(=O)c3oc(COc4ccccc4)cc3)s2)cccc1,,C36639918,100,0,0,0,1,0,1,1,1,0,1
Clc1ccc(-c2[nH]nc3C(=O)N(CCCCC)[C@H](c4ccc(OCCC)cc4)c23)cc1,,C40343361,96.821587,0,0,0,1,0,1,0,0,0,0
Clc1c(OCC(=O)Oc2ccc(C(=O)Nc3c(C)cc(C)cc3)cc2)cc(Cl)cc1,,C40878510,100,0,0,0,0,0,1,0,0,0,0
Clc1c(C)cc(O[C@H](C)C(=O)N/N=C/c2c(OCC)ccc3ccccc23)cc1C,,C40960450,99.999825,0,1,0,1,0,1,1,0,0,1
O=C(Nc1sc2cc(OCCC)ccc2n1)[C@@H](Oc1ccc(-c2ccccc2)cc1)C,,C40978605,100,0,0,0,1,1,0,1,0,0,0
Clc1c(C)cc(O[C@H](C)C(=O)Nc2sc3cc(OCCC)ccc3n2)cc1C,,C40978606,100,0,0,0,1,0,1,1,0,0,0
O=C(Nc1sc2cc(OCCCC)ccc2n1)COc1c(-c2ccccc2)cccc1,,C40991822,100,0,0,0,1,1,0,1,0,0,0
O=C(Nc1sc(C)c(-c2ccc(OCC)cc2)n1)[C@H](Oc1ccc(C(C)(C)C)cc1)C,,C41017893,100,0,0,0,1,0,0,0,0,0,0
Clc1c(F)ccc(-c2oc(/C=N/NC(=O)COc3c(C(C)C)ccc(C)c3)cc2)c1,,C44950360,100,0,0,0,1,1,1,1,0,0,0
Clc1cc(-c2oc(SC[C@H](O)COc3ccc(-c4ccccc4)cc3)nn2)ccc1,,C10319271,99.997902,0,0,0,1,1,1,0,0,0,0
Clc1c(Cl)cc(N/C=C\2/C(=O)OC(c3ccc(OCCCC)cc3)=N/2)c(Cl)c1,,C02947019,99.919449,0,0,0,1,0,0,0,0,0,0
Clc1c(Cl)ccc(OCc2oc(/C=C(/C(=O)Nc3c(CC)cccc3)\C#N)cc2)c1,,C58978567,100,0,0,0,1,0,0,0,0,0,0
O(Cc1ccccc1)c1c([C@H]2Oc3ccccc3C(=O)N2)ccc(OCc2ccccc2)c1,,C59488780,99.999886,0,0,0,0,0,0,1,0,0,0
O(C)c1ccc(-c2csc3nc(C)nc(Nc4ccc(OCC(C)C)cc4)c23)cc1,,C62040123,88.862053,0,0,0,0,0,0,1,0,0,0
O(CC)C(=O)c1ccc(NC(=O)c2c(-n3cccc3)c(-c3cc(C)ccc3)cs2)cc1,,C64472491,100,0,0,0,0,0,0,0,1,0,0
O=C(N/N=C/c1c(OCC#C)cccc1)c1ccc(-n2c(C)ccc2C)cc1,,C04229872,100,0,0,0,1,0,1,0,0,0,0
FC(F)(F)Oc1ccc(NC(=O)Cn2c(C)cc(C(F)(F)F)n2)cc1,,C00826491,99.012253,0,0,0,0,0,0,0,0,0,0
O[C@]1(CC(=O)c2cc(-n3cccc3)ccc2)C(=O)N(CCC)c2ccccc12,,C04122645,99.99987,0,0,0,1,0,1,1,0,0,1
F[C@@H](C(F)(F)F)C(F)(F)Oc1ccc(C(=O)Nc2noc(C)c2)cc1,,C05525496,99.999573,0,0,0,0,0,0,0,0,0,0
Clc1c(CC(OCC(=O)Nc2c(C#N)ccs2)=O)c(Cl)ccc1,,C06611215,100,0,0,0,1,1,1,1,0,0,1
S(CC(=O)Nc1c(C(=O)C)cccc1)c1ncnc2sc(CC)cc12,,C02620951,99.97496,0,0,0,1,0,1,1,0,1,1
Clc1cc(NC(=O)COC(=O)Cc2cccc3cccnc23)c(F)cc1,,C10831459,99.775002,0,0,0,1,1,1,1,1,1,1
O=C(Nc1ccc(OCC)cc1)C(=O)c1c(C)n(c(C)c1)-c1cc(C)ccc1,,C06781015,100,0,0,0,1,0,0,1,0,1,1
S(CC(=O)c1c(F)cc(NC(=O)C)cc1)c1n(CC)c2ccccc2n1,,C06974755,73.06424,0,0,0,1,0,0,1,0,0,0
Clc1cnc(NC(=O)[C@@H](Sc2n(CC(C)C)c(C)c(C)[nH+]2)C)cc1,,C08136212,55.831188,0,0,0,1,0,1,1,0,0,0
S(CC(=O)c1c(C)c(C(=O)C)c(C)[nH]1)c1n(-c2cc(F)ccc2)ccn1,,C05174698,82.5924,0,0,0,1,0,0,0,0,0,0
Fc1c(Cn2nnc(C(=O)NCCC=3[C@H]4C(C)(C)[C@H](C4)CC=3)c2)cccc1,,C15069665,99.998047,0,0,0,1,0,1,0,0,1,1
S(=O)(=O)(Nc1ccc(C(=O)N(CC)CC)cc1)c1c(C)cc(C)cc1C,,C16120553,73.449699,0,0,0,1,0,0,0,1,0,0
O=C(N[C@H](C)c1sc2ccccc2n1)CCn1c(-c2ccccc2)[nH+]cc1,,C19459858,98.569389,0,0,0,1,0,1,1,0,0,0
S(CC(=O)NC)C=1N(CC=C)C(=O)c2sc(-c3ccccc3)cc2N=1,,C21494440,98.191826,0,0,0,1,0,1,0,1,0,1
O=C(Nc1ccc2ccccc2c1)COc1c(C(=C)n2cncc2)cccc1,,C24908353,89.061935,0,0,0,1,1,1,1,1,0,0
FC(F)(F)[C@@]1(NCC(OC)OC)Oc2ccc3ccccc3c2C(=O)C1,,C25179643,95.808548,0,0,0,1,0,1,1,0,0,1
Clc1c(C)n(CCC(=O)NCc2nc(-c3ccccc3)sc2)nc1C,,C28242439,99.932777,0,0,0,1,0,1,1,0,1,0
Fc1ccc(Cn2c(C)c(NC(=O)c3ccc(OCC)cc3)c(C)n2)cc1,,C28574565,99.915497,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(NCc1c(Oc2cc(F)ccc2)nccc1)c1cc(F)ccc1,,C32437739,95.193108,0,1,0,1,0,0,1,0,0,1
S(CC(=O)NCCc1sccc1)C1=Nc2ncccc2-n2cccc12,,C33012083,99.113602,0,0,0,1,0,1,1,0,0,1
S(CC(=O)Nc1c(C)cccc1C)Cc1onc(-c2cc(F)ccc2)n1,,C33250432,99.997597,0,0,0,1,1,1,1,0,0,0
Clc1ccc(-n2c(CC)c(C(=O)NCc3occc3)c(C3CC3)n2)cc1,,C35638058,99.990562,0,0,0,0,0,1,0,0,0,0
S(C)c1n(c(C(=O)Nc2c(OCC)cccc2)c[nH+]1)-c1ccc(F)cc1,,C36838948,78.891808,0,0,0,0,0,1,1,0,0,0
O=C(Nc1cc(-c2nc3SC=Cn3c2)ccc1)CCC(=O)c1ccccc1,,C38734829,81.530922,0,0,0,1,0,1,1,1,0,0
Brc1sc(C(O[C@H](C)C(=O)N[C@@](C)(C(C)C)C#N)=O)cc1,,C39476269,100,0,0,0,1,0,1,0,0,0,0
Clc1ccc(C(=O)Cn2c([C@H](NC(=O)CC)C)nc3ccccc23)cc1,,C40188841,83.746002,0,0,0,0,0,1,0,0,0,0
Fc1c(c(F)ccc1)-c1oc(CCC(=O)Nc2c(C(=O)C)cccc2)nc1,,C45726512,100,0,1,0,1,0,1,1,0,0,0
S(CCNC(=O)c1cnn2C(c3ccccc3)=CC=Nc12)c1ccccc1,,C46902291,99.960609,0,0,0,1,1,1,1,0,0,0
Fc1c(-n2c(C)c(C(=O)NCCOc3ccccc3)c(C)n2)ccc(F)c1,,C47586709,99.994202,0,0,0,0,0,1,1,0,0,0
O=C(Nc1scc(-c2c(C)cccc2)n1)CN(C)Cc1ccc(C#N)cc1,,C52581258,88.984032,0,0,0,1,1,1,1,0,0,1
Fc1c(OC[C@@H](NC(=O)c2c(C)n(-c3ccccc3)nc2C)C)cccc1,,C55678408,99.989624,0,0,0,0,0,1,1,0,0,0
O(CCN(C)CC=1Nc2sc3CCCc3c2C(=O)N=1)c1ccc(C)cc1,,C23732842,86.976715,0,0,0,1,1,1,1,0,1,1
S(=O)(=O)(C)c1cc(NC(=O)COc2c(C)ccc(C(C)C)c2)c(C)cc1,,C15815662,100,0,0,1,1,1,1,1,1,1,1
S(=O)(=O)(NCCCn1cnc2ccccc12)C=1CCc2ccccc2C=1,,C57765969,82.935081,0,0,0,1,1,1,1,1,1,0
Clc1c(NC(=O)CN(C)C(=O)CCn2ccc3ccccc23)cccc1,,C31448546,100,0,0,0,1,0,1,1,0,0,1
S(=O)(=O)(C(F)F)c1c(NC(=O)N(CC)Cc2sccc2)cccc1,,C58099795,100,0,0,0,1,0,1,1,0,1,1
S(=O)(=O)(N(C)C(C)C)c1cc(C(=O)N[C@H](C)c2c(C)cccc2)ccc1,,C15685566,100,0,0,0,1,0,1,0,1,0,0
S(=O)(=O)(C)c1cc(NC(=O)c2ccc(N(CC)C(C)C)cc2)c(C)cc1,,C63850153,100,0,0,0,1,0,1,0,1,0,0
S(CC(=O)Nc1n[nH]c(-c2n(CC)c3ccccc3c2)c1)c1ccccc1,,C64459910,65.343071,0,0,0,1,0,1,1,0,0,0
Clc1c(CCNC(=O)c2ccc(Cn3ncnc3)cc2)c(Cl)ccc1,,C53237895,94.906906,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1n(CCNC(=O)c2ccc(N(C)C)cc2)c2ccccc2n1,,C64887943,99.75843,0,0,0,0,0,0,1,0,0,0
O=C([O-])c1c(-c2n(CC[C@H]3[NH+](C)CCC3)cnc2-c2ccccc2)cccc1,,C65395392,88.92794,0,0,0,1,0,0,0,0,0,1
O=C1Oc2cc(C)c(C)cc2C(CN[C@H](Cn2nccc2)c2ccccc2)=C1,,C65408664,56.005917,0,0,0,1,0,1,1,0,1,0
Fc1c(OC[C@H](NC(=O)c2c(C)onc2-c2ccc(F)cc2)C)cccc1,,C55678615,100,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1ccc(C(=O)N(C)[C@@H](C)CC)cc1)c1cc(C)c(C)cc1,,C66646671,72.95726,0,0,0,1,0,0,0,1,1,0
S([C@H](C)C(=O)NCc1c(C)nc(-c2ccccc2)s1)c1ncccn1,,C66782226,99.986603,0,0,0,0,0,1,1,1,1,0
Fc1c(C2=NN(C[C@@H](O)COc3c(C)ccc(C)c3)C(=O)C=C2)cccc1,,C66969586,100,0,0,0,1,1,1,1,0,0,1
Fc1c(OC[C@@H](NC(=O)C(=O)N(C)c2cc(C)cc(C)c2)C)ccc(F)c1,,C67426333,100,0,0,0,1,1,1,1,0,0,0
FC(F)(F)c1cc(NC(=O)N(C)Cc2sc(C)nc2)c(OCC)cc1,,C67584300,100,0,0,0,1,0,1,1,1,0,0
Clc1c(C[C@H](C(OCC)=O)c2n(-c3nc(F)ccc3)ncc2)c(F)ccc1,,C04060573,99.995316,0,0,0,1,0,1,0,0,0,1
S(C)c1n(CCc2ccccc2)c(CSc2nc(C)cc(C)n2)nn1,,C02706253,99.514343,0,0,0,1,0,1,0,0,0,1
S(CC(OC)=O)C=1N(CCCC)C(=O)c2c(sc3CCCCc23)N=1,,C02115860,99.55983,0,0,0,1,0,1,0,0,0,1
O=C1N(Cc2c(C)cccc2)/C(=N/N=C/c2occc2)/S[C@@H]1CCCC,,C02261533,99.618919,0,0,0,0,0,1,0,0,0,1
S(CC(=O)c1ccc(OCC)cc1)c1n(C)c(-c2c(C)cccc2)nn1,,C05209428,99.891891,0,0,0,0,0,0,0,0,0,0
O(CC(=O)N(C)Cc1c(C)cccc1)C(=O)Cc1coc2c(C)c(C)ccc12,,C05301789,100,0,0,0,1,0,1,0,0,1,1
O(CC)C(=O)C=1/C(=C\c2ccc(OCC)cc2)/C(=O)N(c2ccccc2)C=1C,,C00825275,100,0,0,0,0,0,0,0,0,0,0
O([C@H](C)C(=O)c1ccc(C(C)(C)C)cc1)C(=O)/C=C/c1c(C)n(C)nc1C,,C05774763,99.93261,0,0,0,1,0,0,0,0,0,0
Clc1ccc(-c2sc3C(=O)N(CC(=O)N(CC=C)CC=C)C=Nc3c2)cc1,,C05801964,99.504883,0,0,0,1,0,1,0,0,0,1
Clc1c(C(OCC(=O)c2c(C)n(Cc3occc3)c(C)c2)=O)c(F)ccc1,,C05872235,100,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N(CCC)CCC)c1cc(-c2[nH+]c3n(c2)C=CC(C)=C3)ccc1,,C06184591,99.915207,0,0,0,1,0,0,0,1,0,0
Clc1ccc(OCc2oc(/C=C/C(=O)c3c(C)n(CC)nc3)cc2)cc1,,C06556032,99.987679,0,0,0,1,0,1,0,0,0,0
S(CC(=O)C(C)(C)C)c1n(C)c(CSc2sc3ccccc3n2)nn1,,C06625626,99.750053,0,0,0,1,0,1,0,0,0,0
S(CC(=O)c1c(C)cc(C)cc1)c1oc([C@@H](Oc2c(F)cccc2)C)nn1,,C07137556,99.999176,0,0,0,1,0,1,0,0,1,0
O=C(N(C)Cc1ccc(C(=O)COc2ccc(-c3ccc(C#N)cc3)cc2)cc1)C,,C07735406,100,0,0,0,1,0,0,0,0,0,0
S([C@@H](C(=O)c1ccccc1)c1ccccc1)c1n(Cc2sccc2)nnn1,,C08232481,100,0,0,0,1,0,1,0,0,0,1
O(CC(=O)N(C)[C@@H](C)c1ccccc1)C(=O)Cc1coc2cc(C)c(C)cc12,,C08334506,100,0,0,0,1,0,1,0,0,0,1
Fc1ccc(C(=O)COC(=O)/C=C/c2c(C)n(-c3ccc(F)cc3)nc2C)cc1,,C09418080,99.979294,0,0,0,0,0,1,0,0,0,0
Clc1ccc2n(CCC)c(SCC(=O)N(C)Cc3oc(C)cc3)nc2c1,,C11235503,76.697189,0,0,0,1,0,1,0,0,0,0
O=C(Oc1ccc(C#N)cc1)/C=C/c1cc(OCc2nc(C)sc2)ccc1,,C11327153,100,0,0,0,0,0,1,0,0,0,1
FC(F)Oc1c(C=2OC(=O)/C(=C/c3ccc(OCC=C)cc3)/N=2)cccc1,,C15264883,99.994133,0,0,0,1,0,0,0,0,0,0
O(CC(=O)N(CC)c1ccccc1)C(=O)c1c(C)nc(-c2ccccc2)cc1,,C16166261,98.526917,0,0,0,0,1,1,0,0,1,0
Clc1c(O[C@H](C)Cn2c(C(C)(C)C[NH+]3CCOCC3)cnc2)cccc1,,C19719350,76.495102,0,0,0,1,0,0,1,0,1,0
O(CCn1c(CN2CCOCC2)nc2ccccc12)c1c(C(C)C)ccc(C)c1,,C19939699,56.22662,0,0,0,1,0,1,0,0,0,1
N(C)(Cc1onc(C(c2ccccc2)c2ccccc2)n1)[C@H](C)c1scc(C)n1,,C20109585,95.257408,0,0,0,1,0,1,0,0,0,1
Clc1c(OCCSc2n(C3CC3)c(-c3ccncc3)nn2)cccc1,,C22988467,97.268906,0,0,0,0,1,1,0,0,0,0
FC(F)Oc1ccc(C(=O)N(CCOC)c2sc3ccccc3n2)cc1,,C26970558,100,0,0,0,1,1,1,0,0,1,1
FC(F)(F)Oc1c(CN(C)C(=O)/C=C/c2cn(-c3ccccc3)nc2)cccc1,,C30917811,99.992661,0,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)c1ccc(CC)cc1)c1n(CC)c(-c2ccncc2)nn1,,C31641854,97.291122,0,0,0,0,0,0,0,0,0,0
S(CC(=O)c1ccc(C(C)C)cc1)c1n(CC)c(-c2ccncc2)nn1,,C31641921,97.297302,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)Cc1ccc(C(C)C)cc1)c1c(C(OC)=O)scc1,,C32895523,100,0,0,0,1,0,1,0,0,1,1
O=C(N(CC=C)c1scc(-c2ccccc2)n1)c1cc(Cn2cncc2)ccc1,,C32932117,80.927902,0,0,0,1,0,1,0,0,1,1
Clc1cc(-n2nc(CN(CC(C)C)C(=O)C)c3C[NH+](CCC)CCc23)ccc1,,C35921539,99.587418,0,0,0,1,0,1,0,0,1,1
O=C(N(Cc1c(N(C)C(C)C)onc1-c1ccccc1)C(C)C)c1sccc1,,C36245964,99.98848,0,0,0,0,0,1,0,0,0,0
Clc1ccc(/C=C\2/C(=O)c3ccc(OCC(OCC=C)=O)cc3O/2)cc1,,C38321055,100,0,0,0,1,0,1,0,0,0,0
S(CC(=O)C1=C(C(OCC)=O)[C@@H](C)N=C1C)c1nc2ccccc2c(C)c1,,C39991100,99.280014,0,0,0,1,0,1,0,0,1,1
O=C(N([C@@H](C)CC)[C@@H](C)CC)CN1C(=O)N(C(C)=C)c2cc(C)c(C)cc12,,C40311284,100,0,0,0,0,0,1,0,0,0,1
Brc1cc(OCCCC([O-])=C(C#N)c2oc3ccccc3n2)ccc1,,C41546575,98.118103,0,0,1,1,1,1,0,0,0,0
S(=O)(=O)(N(CC=C)Cc1nc(-c2ccc(F)cc2)oc1)c1sccc1,,C43565173,100,0,1,0,1,0,1,0,0,0,0
S(Cc1onc(-c2sccc2)n1)[C@@H](C)C(=O)N(C)Cc1c(C)cccc1,,C45020205,99.997093,0,0,0,1,1,1,0,0,0,1
Fc1ccc(OCc2scc(COC(=O)c3c(C)c(C)oc3C)n2)cc1,,C45540886,100,0,0,0,1,0,1,0,0,0,0
O(CCOc1ccc(C#N)cc1)C(=O)c1c(C)nc(-c2cscc2)s1,,C45601945,100,0,1,0,1,0,1,0,0,0,0
S(=O)(C)Cc1cc(C(=O)Oc2ccc3C(CCC)=CC(=O)Oc3c2)ccc1,,C54230464,100,0,0,0,0,0,1,0,0,1,0
S(=O)(=O)(N(CC)CC)c1cc(C(=O)N(CC)c2ccc(F)cc2)c(C)cc1,,C25736476,100,0,0,0,1,0,0,0,1,0,0
S([C@@H](C)C(=O)N(C)C)c1n(CC=C)c(-c2ccc(C(C)(C)C)cc2)nn1,,C07180892,99.895546,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(N(C)C)c1ccc(C(=O)/C=C/c2ccc(OC(C)C)cc2)cc1,,C44024813,100,0,0,0,1,0,0,0,1,1,0
S(=O)(=O)(N(C)CC(=O)Oc1c(-c2ccccc2)cccc1)c1sccc1,,C60740920,100,0,0,0,1,0,1,0,0,0,0
O(CC=C)C(=O)COc1cc(C)c2C(=O)/C(=C/c3c(C)ccs3)/Oc2c1,,C41505256,100,0,0,0,1,0,1,0,0,0,0
S(CCOc1cccc2ccccc12)c1n(CC)c(-c2ccncc2)nn1,,C64926447,97.259773,0,0,0,0,0,1,0,0,0,0
